Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-03 09:30:00,49.40999984741211,49.40999984741211,49.390201568603516,49.39500045776367,0,0.0,0.0,0.0
2024-05-03 10:30:00,49.390899658203125,49.39500045776367,49.380001068115234,49.38970184326172,3329,0.0,0.0,0.0
2024-05-03 11:30:00,49.38999938964844,49.390499114990234,49.38740158081055,49.38990020751953,2273,0.0,0.0,0.0
2024-05-03 12:30:00,49.38850021362305,49.38999938964844,49.3849983215332,49.385101318359375,3454,0.0,0.0,0.0
2024-05-03 13:30:00,49.38999938964844,49.399898529052734,49.3849983215332,49.38999938964844,4644,0.0,0.0,0.0
2024-05-03 14:30:00,49.39500045776367,49.400001525878906,49.3921012878418,49.3921012878418,4223,0.0,0.0,0.0
2024-05-03 15:30:00,49.39500045776367,49.39509963989258,49.38999938964844,49.39500045776367,4405,0.0,0.0,0.0
2024-05-06 09:30:00,49.39500045776367,49.39509963989258,49.39500045776367,49.39500045776367,2618,0.0,0.0,0.0
2024-05-06 10:30:00,49.38999938964844,49.400001525878906,49.38999938964844,49.399898529052734,5404,0.0,0.0,0.0
2024-05-06 11:30:00,49.39500045776367,49.39500045776367,49.39360046386719,49.39360046386719,865,0.0,0.0,0.0
2024-05-06 12:30:00,49.39120101928711,49.39870071411133,49.39120101928711,49.39870071411133,5976,0.0,0.0,0.0
2024-05-06 13:30:00,49.39500045776367,49.39870071411133,49.393001556396484,49.39500045776367,1057,0.0,0.0,0.0
2024-05-06 14:30:00,49.400001525878906,49.400001525878906,49.391700744628906,49.391700744628906,2503,0.0,0.0,0.0
2024-05-06 15:30:00,49.400001525878906,49.400001525878906,49.39500045776367,49.400001525878906,1518,0.0,0.0,0.0
2024-05-07 09:30:00,49.40999984741211,49.40999984741211,49.401100158691406,49.401100158691406,2867,0.0,0.0,0.0
2024-05-07 10:30:00,49.40999984741211,49.40999984741211,49.400001525878906,49.404998779296875,4401,0.0,0.0,0.0
2024-05-07 11:30:00,49.40999984741211,49.40999984741211,49.40129852294922,49.40129852294922,4943,0.0,0.0,0.0
2024-05-07 12:30:00,49.40129852294922,49.404998779296875,49.40129852294922,49.404998779296875,408,0.0,0.0,0.0
2024-05-07 13:30:00,49.404998779296875,49.40999984741211,49.400001525878906,49.404998779296875,1723,0.0,0.0,0.0
2024-05-07 14:30:00,49.400001525878906,49.40729904174805,49.400001525878906,49.400001525878906,3008,0.0,0.0,0.0
2024-05-07 15:30:00,49.400901794433594,49.40999984741211,49.400001525878906,49.400001525878906,57763,0.0,0.0,0.0
2024-05-08 09:30:00,49.40999984741211,49.40999984741211,49.400299072265625,49.404998779296875,0,0.0,0.0,0.0
2024-05-08 10:30:00,49.400001525878906,49.40999984741211,49.38999938964844,49.40999984741211,11959,0.0,0.0,0.0
2024-05-08 11:30:00,49.404998779296875,49.409000396728516,49.400001525878906,49.400001525878906,3703,0.0,0.0,0.0
2024-05-08 12:30:00,49.404998779296875,49.404998779296875,49.39970016479492,49.39970016479492,11459,0.0,0.0,0.0
2024-05-08 13:30:00,49.400001525878906,49.400001525878906,49.390098571777344,49.39970016479492,2893,0.0,0.0,0.0
2024-05-08 14:30:00,49.39469909667969,49.400001525878906,49.38999938964844,49.400001525878906,58816,0.0,0.0,0.0
2024-05-08 15:30:00,49.400001525878906,49.400001525878906,49.39500045776367,49.400001525878906,1490,0.0,0.0,0.0
2024-05-09 09:30:00,49.42499923706055,49.429901123046875,49.41999816894531,49.41999816894531,3162,0.0,0.0,0.0
2024-05-09 10:30:00,49.4297981262207,49.43000030517578,49.42499923706055,49.43000030517578,3898,0.0,0.0,0.0
2024-05-09 11:30:00,49.43000030517578,49.43000030517578,49.41999816894531,49.41999816894531,3335,0.0,0.0,0.0
2024-05-09 12:30:00,49.429500579833984,49.4296989440918,49.42509841918945,49.4296989440918,1205,0.0,0.0,0.0
2024-05-09 13:30:00,49.42620086669922,49.43000030517578,49.42499923706055,49.42509841918945,7581,0.0,0.0,0.0
2024-05-09 14:30:00,49.42509841918945,49.4297981262207,49.42499923706055,49.42499923706055,825,0.0,0.0,0.0
2024-05-09 15:30:00,49.41999816894531,49.43000030517578,49.41999816894531,49.43000030517578,2339,0.0,0.0,0.0
2024-05-10 09:30:00,49.439998626708984,49.439998626708984,49.41999816894531,49.41999816894531,0,0.0,0.0,0.0
2024-05-10 10:30:00,49.42020034790039,49.42789840698242,49.418701171875,49.418701171875,2119,0.0,0.0,0.0
2024-05-10 11:30:00,49.41889953613281,49.41889953613281,49.415000915527344,49.415000915527344,8633,0.0,0.0,0.0
2024-05-10 12:30:00,49.41999816894531,49.41999816894531,49.415000915527344,49.41510009765625,1534,0.0,0.0,0.0
2024-05-10 13:30:00,49.41999816894531,49.41999816894531,49.40999984741211,49.40999984741211,1106,0.0,0.0,0.0
2024-05-10 14:30:00,49.41579818725586,49.41999816894531,49.41579818725586,49.419898986816406,1300,0.0,0.0,0.0
2024-05-10 15:30:00,49.419898986816406,49.419898986816406,49.415000915527344,49.415000915527344,1118,0.0,0.0,0.0
2024-05-13 09:30:00,49.41999816894531,49.439998626708984,49.41999816894531,49.435001373291016,1542,0.0,0.0,0.0
2024-05-13 10:30:00,49.43989944458008,49.43989944458008,49.43109893798828,49.435001373291016,1872,0.0,0.0,0.0
2024-05-13 11:30:00,49.430301666259766,49.430301666259766,49.43009948730469,49.43009948730469,369,0.0,0.0,0.0
2024-05-13 12:30:00,49.43899917602539,49.439998626708984,49.43899917602539,49.439998626708984,317,0.0,0.0,0.0
2024-05-13 13:30:00,49.435001373291016,49.435001373291016,49.435001373291016,49.435001373291016,216,0.0,0.0,0.0
2024-05-13 14:30:00,49.439998626708984,49.439998626708984,49.43000030517578,49.435001373291016,2232,0.0,0.0,0.0
2024-05-13 15:30:00,49.43000030517578,49.435001373291016,49.41999816894531,49.43000030517578,1767,0.0,0.0,0.0
2024-05-14 09:30:00,49.43000030517578,49.45000076293945,49.43000030517578,49.439998626708984,0,0.0,0.0,0.0
2024-05-14 10:30:00,49.44499969482422,49.44990158081055,49.43000030517578,49.43000030517578,23371,0.0,0.0,0.0
2024-05-14 11:30:00,49.439998626708984,49.439998626708984,49.439998626708984,49.439998626708984,559,0.0,0.0,0.0
2024-05-14 12:30:00,49.43960189819336,49.439998626708984,49.435001373291016,49.439998626708984,2602,0.0,0.0,0.0
2024-05-14 13:30:00,49.43009948730469,49.43960189819336,49.43009948730469,49.435001373291016,10330,0.0,0.0,0.0
2024-05-14 14:30:00,49.439701080322266,49.439998626708984,49.43000030517578,49.439701080322266,6169,0.0,0.0,0.0
2024-05-14 15:30:00,49.435001373291016,49.44020080566406,49.435001373291016,49.44020080566406,664,0.0,0.0,0.0
2024-05-15 09:30:00,49.47999954223633,49.47999954223633,49.470001220703125,49.47999954223633,0,0.0,0.0,0.0
2024-05-15 10:30:00,49.47999954223633,49.47999954223633,49.474998474121094,49.47999954223633,8582,0.0,0.0,0.0
2024-05-15 11:30:00,49.474998474121094,49.47990036010742,49.471099853515625,49.474998474121094,2737,0.0,0.0,0.0
2024-05-15 12:30:00,49.47999954223633,49.47999954223633,49.474998474121094,49.474998474121094,1379,0.0,0.0,0.0
2024-05-15 13:30:00,49.474998474121094,49.474998474121094,49.47140121459961,49.47140121459961,1925,0.0,0.0,0.0
2024-05-15 14:30:00,49.47990036010742,49.47990036010742,49.47309875488281,49.474998474121094,1807,0.0,0.0,0.0
2024-05-15 15:30:00,49.474998474121094,49.474998474121094,49.470001220703125,49.470001220703125,0,0.0,0.0,0.0
2024-05-16 09:30:00,49.48109817504883,49.48109817504883,49.48109817504883,49.48109817504883,372,0.0,0.0,0.0
2024-05-16 10:30:00,49.4900016784668,49.4900016784668,49.470001220703125,49.47890090942383,73739,0.0,0.0,0.0
2024-05-16 11:30:00,49.479801177978516,49.47999954223633,49.474998474121094,49.47999954223633,6658,0.0,0.0,0.0
2024-05-16 12:30:00,49.47600173950195,49.47600173950195,49.47600173950195,49.47600173950195,399,0.0,0.0,0.0
2024-05-16 13:30:00,49.47700119018555,49.47700119018555,49.474998474121094,49.474998474121094,1226,0.0,0.0,0.0
2024-05-16 14:30:00,49.474998474121094,49.47999954223633,49.47010040283203,49.47520065307617,3704,0.0,0.0,0.0
2024-05-16 15:30:00,49.47999954223633,49.47999954223633,49.470001220703125,49.474998474121094,616,0.0,0.0,0.0
2024-05-17 09:30:00,49.4900016784668,49.4900016784668,49.48189926147461,49.48189926147461,2901,0.0,0.0,0.0
2024-05-17 10:30:00,49.48699951171875,49.48699951171875,49.48699951171875,49.48699951171875,471,0.0,0.0,0.0
2024-05-17 11:30:00,49.4900016784668,49.4900016784668,49.474998474121094,49.47990036010742,12095,0.0,0.0,0.0
2024-05-17 12:30:00,49.479698181152344,49.479801177978516,49.471900939941406,49.479801177978516,915,0.0,0.0,0.0
2024-05-17 13:30:00,49.473201751708984,49.477901458740234,49.47169876098633,49.47679901123047,1469,0.0,0.0,0.0
2024-05-17 14:30:00,49.474998474121094,49.477901458740234,49.470001220703125,49.474998474121094,16694,0.0,0.0,0.0
2024-05-17 15:30:00,49.47829818725586,49.47829818725586,49.470001220703125,49.470001220703125,1260,0.0,0.0,0.0
2024-05-20 09:30:00,49.47999954223633,49.47999954223633,49.474998474121094,49.474998474121094,0,0.0,0.0,0.0
2024-05-20 10:30:00,49.478599548339844,49.47999954223633,49.47010040283203,49.47010040283203,10910,0.0,0.0,0.0
2024-05-20 11:30:00,49.474998474121094,49.474998474121094,49.474998474121094,49.474998474121094,838,0.0,0.0,0.0
2024-05-20 12:30:00,49.474998474121094,49.479000091552734,49.470001220703125,49.47330093383789,5308,0.0,0.0,0.0
2024-05-20 13:30:00,49.474998474121094,49.474998474121094,49.470001220703125,49.47090148925781,1309,0.0,0.0,0.0
2024-05-20 14:30:00,49.474998474121094,49.474998474121094,49.470001220703125,49.474998474121094,3304,0.0,0.0,0.0
2024-05-20 15:30:00,49.470001220703125,49.47990036010742,49.46500015258789,49.46500015258789,5676,0.0,0.0,0.0
2024-05-21 09:30:00,49.4900016784668,49.4900016784668,49.47999954223633,49.4900016784668,0,0.0,0.0,0.0
2024-05-21 10:30:00,49.485801696777344,49.485801696777344,49.47999954223633,49.48350143432617,3246,0.0,0.0,0.0
2024-05-21 11:30:00,49.48500061035156,49.4900016784668,49.48080062866211,49.4900016784668,5368,0.0,0.0,0.0
2024-05-21 12:30:00,49.48310089111328,49.4900016784668,49.48310089111328,49.4900016784668,4477,0.0,0.0,0.0
2024-05-21 13:30:00,49.4828987121582,49.48500061035156,49.4828987121582,49.48500061035156,1262,0.0,0.0,0.0
2024-05-21 14:30:00,49.48500061035156,49.4900016784668,49.480098724365234,49.48500061035156,4625,0.0,0.0,0.0
2024-05-21 15:30:00,49.48500061035156,49.489898681640625,49.482200622558594,49.48500061035156,3533,0.0,0.0,0.0
2024-05-22 09:30:00,49.4900016784668,49.4900016784668,49.47999954223633,49.47999954223633,1818,0.0,0.0,0.0
2024-05-22 10:30:00,49.48509979248047,49.489898681640625,49.47999954223633,49.47999954223633,8767,0.0,0.0,0.0
2024-05-22 12:30:00,49.4900016784668,49.4900016784668,49.47999954223633,49.489898681640625,5415,0.0,0.0,0.0
2024-05-22 13:30:00,49.47999954223633,49.48590087890625,49.47999954223633,49.48590087890625,4350,0.0,0.0,0.0
2024-05-22 14:30:00,49.48109817504883,49.48630142211914,49.47999954223633,49.480098724365234,3713,0.0,0.0,0.0
2024-05-22 15:30:00,49.4900016784668,49.4900016784668,49.474998474121094,49.47999954223633,0,0.0,0.0,0.0
2024-05-23 09:30:00,49.505001068115234,49.505001068115234,49.48500061035156,49.48500061035156,1973,0.0,0.0,0.0
2024-05-23 10:30:00,49.4900016784668,49.4900016784668,49.47999954223633,49.48500061035156,8291,0.0,0.0,0.0
2024-05-23 11:30:00,49.48500061035156,49.4900016784668,49.48500061035156,49.48500061035156,7287,0.0,0.0,0.0
2024-05-23 12:30:00,49.48500061035156,49.489898681640625,49.47999954223633,49.48500061035156,1140,0.0,0.0,0.0
2024-05-23 13:30:00,49.489898681640625,49.489898681640625,49.48210144042969,49.48210144042969,394,0.0,0.0,0.0
2024-05-23 14:30:00,49.4900016784668,49.4900016784668,49.483699798583984,49.48979949951172,2048,0.0,0.0,0.0
2024-05-23 15:30:00,49.489898681640625,49.5,49.480098724365234,49.5,6437,0.0,0.0,0.0
2024-05-24 09:30:00,49.47999954223633,49.494998931884766,49.47999954223633,49.49259948730469,0,0.0,0.0,0.0
2024-05-24 10:30:00,49.494998931884766,49.494998931884766,49.4900016784668,49.4900016784668,4760,0.0,0.0,0.0
2024-05-24 11:30:00,49.4900016784668,49.4900016784668,49.4900016784668,49.4900016784668,610,0.0,0.0,0.0
2024-05-24 12:30:00,49.49589920043945,49.5,49.4900016784668,49.5,1044,0.0,0.0,0.0
2024-05-24 13:30:00,49.4900016784668,49.494998931884766,49.48500061035156,49.494998931884766,10586,0.0,0.0,0.0
2024-05-24 14:30:00,49.4900016784668,49.494998931884766,49.4900016784668,49.49020004272461,2558,0.0,0.0,0.0
2024-05-24 15:30:00,49.494998931884766,49.494998931884766,49.4900016784668,49.4900016784668,376,0.0,0.0,0.0
2024-05-28 09:30:00,49.5099983215332,49.5099983215332,49.50019836425781,49.50019836425781,0,0.0,0.0,0.0
2024-05-28 10:30:00,49.5,49.5,49.494998931884766,49.5,6534,0.0,0.0,0.0
2024-05-28 12:30:00,49.494998931884766,49.494998931884766,49.480201721191406,49.480201721191406,9933,0.0,0.0,0.0
2024-05-28 13:30:00,49.48659896850586,49.48659896850586,49.48270034790039,49.48270034790039,2340,0.0,0.0,0.0
2024-05-28 14:30:00,49.47999954223633,49.487098693847656,49.47999954223633,49.487098693847656,3985,0.0,0.0,0.0
2024-05-28 15:30:00,49.48500061035156,49.4900016784668,49.474998474121094,49.4900016784668,0,0.0,0.0,0.0
2024-05-29 09:30:00,49.494998931884766,49.494998931884766,49.48210144042969,49.48659896850586,8704,0.0,0.0,0.0
2024-05-29 10:30:00,49.48849868774414,49.48849868774414,49.48849868774414,49.48849868774414,359,0.0,0.0,0.0
2024-05-29 11:30:00,49.486698150634766,49.487998962402344,49.480098724365234,49.487998962402344,5982,0.0,0.0,0.0
2024-05-29 12:30:00,49.47999954223633,49.47999954223633,49.470001220703125,49.4739990234375,8246,0.0,0.0,0.0
2024-05-29 13:30:00,49.47990036010742,49.47990036010742,49.47990036010742,49.47990036010742,488,0.0,0.0,0.0
2024-05-29 14:30:00,49.474998474121094,49.47990036010742,49.474998474121094,49.477901458740234,1348,0.0,0.0,0.0
2024-05-29 15:30:00,49.47999954223633,49.4900016784668,49.474998474121094,49.486000061035156,3098,0.0,0.0,0.0
2024-05-30 09:30:00,49.4900016784668,49.4900016784668,49.4900016784668,49.4900016784668,324,0.0,0.0,0.0
2024-05-30 10:30:00,49.50899887084961,49.5099983215332,49.50339889526367,49.50339889526367,3834,0.0,0.0,0.0
2024-05-30 11:30:00,49.501800537109375,49.5098991394043,49.50040054321289,49.505001068115234,4186,0.0,0.0,0.0
2024-05-30 12:30:00,49.5098991394043,49.5098991394043,49.5,49.5,2363,0.0,0.0,0.0
2024-05-30 14:30:00,49.505001068115234,49.50859832763672,49.5,49.505001068115234,3737,0.0,0.0,0.0
2024-05-30 15:30:00,49.500099182128906,49.50859832763672,49.500099182128906,49.505001068115234,0,0.0,0.0,0.0
2024-05-31 09:30:00,49.53820037841797,49.540000915527344,49.53499984741211,49.53499984741211,2162,0.0,0.0,0.0
2024-05-31 10:30:00,49.540000915527344,49.540000915527344,49.53020095825195,49.53499984741211,13518,0.0,0.0,0.0
2024-05-31 11:30:00,49.53969955444336,49.540000915527344,49.53950119018555,49.540000915527344,2002,0.0,0.0,0.0
2024-05-31 12:30:00,49.534400939941406,49.534400939941406,49.529998779296875,49.529998779296875,2533,0.0,0.0,0.0
2024-05-31 13:30:00,49.53499984741211,49.53499984741211,49.529998779296875,49.529998779296875,906,0.0,0.0,0.0
2024-05-31 14:30:00,49.529998779296875,49.53499984741211,49.529998779296875,49.53499984741211,2947,0.0,0.0,0.0
2024-05-31 15:30:00,49.53150177001953,49.53499984741211,49.53150177001953,49.53499984741211,1195,0.0,0.0,0.0
2024-06-03 09:30:00,49.32500076293945,49.332801818847656,49.32500076293945,49.332801818847656,0,0.221,0.0,0.0
2024-06-03 10:30:00,49.345001220703125,49.349700927734375,49.345001220703125,49.349700927734375,1232,0.0,0.0,0.0
2024-06-03 11:30:00,49.345001220703125,49.345001220703125,49.345001220703125,49.345001220703125,862,0.0,0.0,0.0
2024-06-03 12:30:00,49.345001220703125,49.349998474121094,49.34000015258789,49.345001220703125,1958,0.0,0.0,0.0
2024-06-03 13:30:00,49.34659957885742,49.34659957885742,49.345001220703125,49.345001220703125,631,0.0,0.0,0.0
2024-06-03 14:30:00,49.345001220703125,49.345001220703125,49.345001220703125,49.345001220703125,2656,0.0,0.0,0.0
2024-06-03 15:30:00,49.34040069580078,49.345001220703125,49.34000015258789,49.345001220703125,4106,0.0,0.0,0.0
2024-06-04 09:30:00,49.36000061035156,49.369998931884766,49.36000061035156,49.3650016784668,1066,0.0,0.0,0.0
2024-06-04 10:30:00,49.3650016784668,49.3650016784668,49.349998474121094,49.35499954223633,104031,0.0,0.0,0.0
2024-06-04 11:30:00,49.36000061035156,49.36000061035156,49.349998474121094,49.35499954223633,106507,0.0,0.0,0.0
2024-06-04 12:30:00,49.349998474121094,49.359901428222656,49.349998474121094,49.359901428222656,1370,0.0,0.0,0.0
2024-06-04 13:30:00,49.3650016784668,49.369998931884766,49.36050033569336,49.3650016784668,1540,0.0,0.0,0.0
2024-06-04 14:30:00,49.3650016784668,49.369998931884766,49.35049819946289,49.36000061035156,5094,0.0,0.0,0.0
2024-06-04 15:30:00,49.349998474121094,49.36000061035156,49.349998474121094,49.349998474121094,3408,0.0,0.0,0.0
2024-06-05 09:30:00,49.380001068115234,49.380001068115234,49.3650016784668,49.3650016784668,4689,0.0,0.0,0.0
2024-06-05 10:30:00,49.36989974975586,49.380001068115234,49.3650016784668,49.380001068115234,2051,0.0,0.0,0.0
2024-06-05 11:30:00,49.380001068115234,49.380001068115234,49.372501373291016,49.380001068115234,1588,0.0,0.0,0.0
2024-06-05 12:30:00,49.375,49.380001068115234,49.369998931884766,49.380001068115234,2537,0.0,0.0,0.0
2024-06-05 13:30:00,49.37350082397461,49.380001068115234,49.37009811401367,49.37919998168945,2850,0.0,0.0,0.0
2024-06-05 14:30:00,49.380001068115234,49.380001068115234,49.37329864501953,49.37969970703125,3098,0.0,0.0,0.0
2024-06-05 15:30:00,49.375,49.37990188598633,49.375,49.375,0,0.0,0.0,0.0
2024-06-06 09:30:00,49.389801025390625,49.38990020751953,49.380001068115234,49.38990020751953,7554,0.0,0.0,0.0
2024-06-06 10:30:00,49.3849983215332,49.38990020751953,49.380001068115234,49.384700775146484,7479,0.0,0.0,0.0
2024-06-06 11:30:00,49.3849983215332,49.38990020751953,49.384700775146484,49.38990020751953,6444,0.0,0.0,0.0
2024-06-06 12:30:00,49.38090133666992,49.38999938964844,49.380001068115234,49.38999938964844,5072,0.0,0.0,0.0
2024-06-06 13:30:00,49.3849983215332,49.385101318359375,49.3849983215332,49.385101318359375,920,0.0,0.0,0.0
2024-06-06 14:30:00,49.387298583984375,49.38999938964844,49.385101318359375,49.385101318359375,4296,0.0,0.0,0.0
2024-06-06 15:30:00,49.3849983215332,49.38999938964844,49.38010025024414,49.3849983215332,5340,0.0,0.0,0.0
2024-06-07 09:30:00,49.38999938964844,49.38999938964844,49.37009811401367,49.37110137939453,0,0.0,0.0,0.0
2024-06-07 10:30:00,49.375,49.375,49.369998931884766,49.369998931884766,2413,0.0,0.0,0.0
2024-06-07 11:30:00,49.375,49.37990188598633,49.36000061035156,49.3650016784668,26286,0.0,0.0,0.0
2024-06-07 12:30:00,49.36220169067383,49.36220169067383,49.36000061035156,49.36000061035156,443,0.0,0.0,0.0
2024-06-07 13:30:00,49.362300872802734,49.36989974975586,49.36000061035156,49.3650016784668,2164,0.0,0.0,0.0
2024-06-07 14:30:00,49.3650016784668,49.3650016784668,49.349998474121094,49.35499954223633,7055,0.0,0.0,0.0
2024-06-07 15:30:00,49.355098724365234,49.36000061035156,49.355098724365234,49.355098724365234,1625,0.0,0.0,0.0
2024-06-10 09:30:00,49.36000061035156,49.369998931884766,49.36000061035156,49.369998931884766,0,0.0,0.0,0.0
2024-06-10 10:30:00,49.3650016784668,49.3650016784668,49.36000061035156,49.3650016784668,4092,0.0,0.0,0.0
2024-06-10 11:30:00,49.3650016784668,49.3650016784668,49.36000061035156,49.36000061035156,1128,0.0,0.0,0.0
2024-06-10 12:30:00,49.36009979248047,49.36989974975586,49.36000061035156,49.36989974975586,3341,0.0,0.0,0.0
2024-06-10 13:30:00,49.365299224853516,49.365299224853516,49.36000061035156,49.3650016784668,3215,0.0,0.0,0.0
2024-06-10 14:30:00,49.369998931884766,49.369998931884766,49.36000061035156,49.36220169067383,2598,0.0,0.0,0.0
2024-06-10 15:30:00,49.3650016784668,49.369998931884766,49.36000061035156,49.3650016784668,0,0.0,0.0,0.0
2024-06-11 09:30:00,49.381500244140625,49.38990020751953,49.380001068115234,49.38990020751953,3336,0.0,0.0,0.0
2024-06-11 10:30:00,49.381099700927734,49.3849983215332,49.380001068115234,49.380401611328125,3150,0.0,0.0,0.0
2024-06-11 11:30:00,49.38249969482422,49.38249969482422,49.380001068115234,49.38010025024414,2889,0.0,0.0,0.0
2024-06-11 12:30:00,49.380001068115234,49.380001068115234,49.375,49.37969970703125,2341,0.0,0.0,0.0
2024-06-11 13:30:00,49.37969970703125,49.37969970703125,49.375,49.37810134887695,1029,0.0,0.0,0.0
2024-06-11 14:30:00,49.375,49.38999938964844,49.369998931884766,49.3849983215332,10023,0.0,0.0,0.0
2024-06-11 15:30:00,49.38999938964844,49.38999938964844,49.380001068115234,49.380001068115234,378,0.0,0.0,0.0
2024-06-12 09:30:00,49.43000030517578,49.43880081176758,49.43000030517578,49.435001373291016,0,0.0,0.0,0.0
2024-06-12 10:30:00,49.43009948730469,49.439998626708984,49.43000030517578,49.439701080322266,1523,0.0,0.0,0.0
2024-06-12 11:30:00,49.439701080322266,49.439998626708984,49.43000030517578,49.439998626708984,9875,0.0,0.0,0.0
2024-06-12 12:30:00,49.43470001220703,49.436100006103516,49.43450164794922,49.435001373291016,2771,0.0,0.0,0.0
2024-06-12 13:30:00,49.43989944458008,49.439998626708984,49.43000030517578,49.435001373291016,2945,0.0,0.0,0.0
2024-06-12 14:30:00,49.43000030517578,49.43000030517578,49.40999984741211,49.41510009765625,6009,0.0,0.0,0.0
2024-06-12 15:30:00,49.40999984741211,49.41999816894531,49.40999984741211,49.415000915527344,0,0.0,0.0,0.0
2024-06-13 09:30:00,49.435001373291016,49.43989944458008,49.435001373291016,49.43989944458008,387,0.0,0.0,0.0
2024-06-13 10:30:00,49.439998626708984,49.44499969482422,49.439998626708984,49.440101623535156,2158,0.0,0.0,0.0
2024-06-13 11:30:00,49.439998626708984,49.45000076293945,49.43000030517578,49.439998626708984,74285,0.0,0.0,0.0
2024-06-13 12:30:00,49.44990158081055,49.45000076293945,49.43989944458008,49.44430160522461,25768,0.0,0.0,0.0
2024-06-13 13:30:00,49.44499969482422,49.44990158081055,49.43989944458008,49.43989944458008,8340,0.0,0.0,0.0
2024-06-13 14:30:00,49.439998626708984,49.439998626708984,49.43000030517578,49.43000030517578,8309,0.0,0.0,0.0
2024-06-13 15:30:00,49.435001373291016,49.439998626708984,49.43000030517578,49.43000030517578,11787,0.0,0.0,0.0
2024-06-14 09:30:00,49.470001220703125,49.470001220703125,49.458499908447266,49.458499908447266,0,0.0,0.0,0.0
2024-06-14 10:30:00,49.45500183105469,49.470001220703125,49.45500183105469,49.4630012512207,4778,0.0,0.0,0.0
2024-06-14 11:30:00,49.46689987182617,49.470001220703125,49.46500015258789,49.470001220703125,1144,0.0,0.0,0.0
2024-06-14 12:30:00,49.46500015258789,49.470001220703125,49.46009826660156,49.46989822387695,2014,0.0,0.0,0.0
2024-06-14 13:30:00,49.46500015258789,49.470001220703125,49.459999084472656,49.470001220703125,8515,0.0,0.0,0.0
2024-06-14 14:30:00,49.46500015258789,49.470001220703125,49.459999084472656,49.470001220703125,358635,0.0,0.0,0.0
2024-06-14 15:30:00,49.459999084472656,49.46989822387695,49.459999084472656,49.459999084472656,2785,0.0,0.0,0.0
2024-06-17 09:30:00,49.45500183105469,49.45500183105469,49.45000076293945,49.450401306152344,0,0.0,0.0,0.0
2024-06-17 10:30:00,49.45500183105469,49.459999084472656,49.45500183105469,49.459999084472656,62402,0.0,0.0,0.0
2024-06-17 11:30:00,49.45989990234375,49.45989990234375,49.45500183105469,49.455101013183594,1673,0.0,0.0,0.0
2024-06-17 12:30:00,49.45009994506836,49.45500183105469,49.440101623535156,49.44499969482422,5945,0.0,0.0,0.0
2024-06-17 13:30:00,49.44779968261719,49.45000076293945,49.440101623535156,49.45000076293945,916,0.0,0.0,0.0
2024-06-17 14:30:00,49.447601318359375,49.44990158081055,49.443599700927734,49.443599700927734,1946,0.0,0.0,0.0
2024-06-17 15:30:00,49.44350051879883,49.45000076293945,49.439998626708984,49.439998626708984,0,0.0,0.0,0.0
